concept_code,vocabulary_id,cluster
T27.3XXA,ICD10CM,burns
T24.539D,ICD10CM,burns
T23.131A,ICD10CM,burns
T25.022A,ICD10CM,burns
T23.711D,ICD10CM,burns
T22.569A,ICD10CM,burns
T24.702A,ICD10CM,burns
T23.739D,ICD10CM,burns
T21.21XA,ICD10CM,burns
T24.209A,ICD10CM,burns
T26.72XD,ICD10CM,burns
T20.012D,ICD10CM,burns
T23.261A,ICD10CM,burns
T21.10XD,ICD10CM,burns
T23.311D,ICD10CM,burns
T24.012D,ICD10CM,burns
T23.601D,ICD10CM,burns
T21.66XD,ICD10CM,burns
T22.131D,ICD10CM,burns
T28.40XA,ICD10CM,burns
T21.63XD,ICD10CM,burns
T25.792D,ICD10CM,burns
T24.192D,ICD10CM,burns
T27.5XXA,ICD10CM,burns
T20.43XA,ICD10CM,burns
T23.631A,ICD10CM,burns
T20.19XA,ICD10CM,burns
T24.729A,ICD10CM,burns
T23.029D,ICD10CM,burns
T25.432D,ICD10CM,burns
T20.07XA,ICD10CM,burns
T23.449D,ICD10CM,burns
T22.259A,ICD10CM,burns
T24.719A,ICD10CM,burns
T24.002D,ICD10CM,burns
T25.621A,ICD10CM,burns
T25.231D,ICD10CM,burns
T24.222D,ICD10CM,burns
T28.7XXD,ICD10CM,burns
T21.07XD,ICD10CM,burns
T23.472A,ICD10CM,burns
T23.199D,ICD10CM,burns
T32.60,ICD10CM,burns
T25.332D,ICD10CM,burns
T22.252A,ICD10CM,burns
T23.522A,ICD10CM,burns
T22.449D,ICD10CM,burns
T20.319A,ICD10CM,burns
T24.292D,ICD10CM,burns
T25.639A,ICD10CM,burns
T22.011D,ICD10CM,burns
T22.299A,ICD10CM,burns
T31.77,ICD10CM,burns
T23.351D,ICD10CM,burns
T23.029A,ICD10CM,burns
T24.109D,ICD10CM,burns
T26.00XD,ICD10CM,burns
T31.88,ICD10CM,burns
T25.511A,ICD10CM,burns
T24.511D,ICD10CM,burns
T24.402A,ICD10CM,burns
T20.711A,ICD10CM,burns
T20.56XD,ICD10CM,burns
T26.21XA,ICD10CM,burns
T31.87,ICD10CM,burns
T24.039D,ICD10CM,burns
T26.01XD,ICD10CM,burns
T25.539A,ICD10CM,burns
T21.05XD,ICD10CM,burns
T25.319D,ICD10CM,burns
T23.012A,ICD10CM,burns
T20.59XA,ICD10CM,burns
T22.229D,ICD10CM,burns
T20.211D,ICD10CM,burns
T22.611A,ICD10CM,burns
T24.399D,ICD10CM,burns
T22.591A,ICD10CM,burns
T26.92XD,ICD10CM,burns
T23.669A,ICD10CM,burns
T28.5XXA,ICD10CM,burns
T23.001D,ICD10CM,burns
T23.671A,ICD10CM,burns
T23.731D,ICD10CM,burns
T21.04XA,ICD10CM,burns
T23.241D,ICD10CM,burns
T22.439A,ICD10CM,burns
T21.61XD,ICD10CM,burns
T21.62XA,ICD10CM,burns
T23.549D,ICD10CM,burns
T24.419A,ICD10CM,burns
T22.429A,ICD10CM,burns
T21.05XA,ICD10CM,burns
T22.041D,ICD10CM,burns
T22.542D,ICD10CM,burns
T25.532A,ICD10CM,burns
T25.399D,ICD10CM,burns
T31.44,ICD10CM,burns
T22.429D,ICD10CM,burns
T20.22XA,ICD10CM,burns
T25.419A,ICD10CM,burns
T20.54XA,ICD10CM,burns
T24.792D,ICD10CM,burns
T22.331A,ICD10CM,burns
T25.419D,ICD10CM,burns
T23.179A,ICD10CM,burns
T21.57XA,ICD10CM,burns
T22.321D,ICD10CM,burns
T26.31XD,ICD10CM,burns
T24.129A,ICD10CM,burns
T23.142A,ICD10CM,burns
T24.612D,ICD10CM,burns
T22.412D,ICD10CM,burns
T25.199D,ICD10CM,burns
T32.88,ICD10CM,burns
T22.251A,ICD10CM,burns
T21.49XA,ICD10CM,burns
T27.6XXA,ICD10CM,burns
T31.51,ICD10CM,burns
T22.321A,ICD10CM,burns
T25.519D,ICD10CM,burns
T23.052D,ICD10CM,burns
T20.36XA,ICD10CM,burns
T23.551A,ICD10CM,burns
T24.431A,ICD10CM,burns
T22.342D,ICD10CM,burns
T22.441D,ICD10CM,burns
T24.099A,ICD10CM,burns
T23.672D,ICD10CM,burns
T21.19XA,ICD10CM,burns
T27.4XXD,ICD10CM,burns
T23.062D,ICD10CM,burns
T23.721D,ICD10CM,burns
T22.111D,ICD10CM,burns
T20.60XD,ICD10CM,burns
T23.402D,ICD10CM,burns
T20.49XD,ICD10CM,burns
T24.721A,ICD10CM,burns
T32.30,ICD10CM,burns
T23.079A,ICD10CM,burns
T22.691D,ICD10CM,burns
T25.421A,ICD10CM,burns
T23.729D,ICD10CM,burns
T23.441A,ICD10CM,burns
T23.452D,ICD10CM,burns
T23.521D,ICD10CM,burns
T24.139A,ICD10CM,burns
T21.22XA,ICD10CM,burns
T26.42XD,ICD10CM,burns
T23.099A,ICD10CM,burns
T22.211D,ICD10CM,burns
T22.462A,ICD10CM,burns
T22.432D,ICD10CM,burns
T21.53XD,ICD10CM,burns
T24.211A,ICD10CM,burns
T22.562D,ICD10CM,burns
T21.59XD,ICD10CM,burns
T23.331A,ICD10CM,burns
T22.342A,ICD10CM,burns
T22.121D,ICD10CM,burns
T22.791D,ICD10CM,burns
T21.33XA,ICD10CM,burns
T20.13XA,ICD10CM,burns
T22.021D,ICD10CM,burns
T23.359D,ICD10CM,burns
T24.229A,ICD10CM,burns
T24.401D,ICD10CM,burns
T24.009A,ICD10CM,burns
T20.15XD,ICD10CM,burns
T22.039A,ICD10CM,burns
T24.791A,ICD10CM,burns
T23.492A,ICD10CM,burns
T22.351A,ICD10CM,burns
T23.511A,ICD10CM,burns
T25.631A,ICD10CM,burns
T20.011D,ICD10CM,burns
T23.552D,ICD10CM,burns
T22.761D,ICD10CM,burns
T21.41XD,ICD10CM,burns
T21.55XD,ICD10CM,burns
T23.779A,ICD10CM,burns
T23.399A,ICD10CM,burns
T20.019D,ICD10CM,burns
T24.491D,ICD10CM,burns
T23.372D,ICD10CM,burns
T21.00XD,ICD10CM,burns
T25.339A,ICD10CM,burns
T22.422A,ICD10CM,burns
T26.42XA,ICD10CM,burns
T28.411A,ICD10CM,burns
T23.299D,ICD10CM,burns
T23.331D,ICD10CM,burns
T25.631D,ICD10CM,burns
T25.731D,ICD10CM,burns
T23.721A,ICD10CM,burns
T21.46XD,ICD10CM,burns
T25.239A,ICD10CM,burns
T23.702D,ICD10CM,burns
T20.40XD,ICD10CM,burns
T32.93,ICD10CM,burns
T22.291A,ICD10CM,burns
T20.65XA,ICD10CM,burns
T22.421A,ICD10CM,burns
T26.51XD,ICD10CM,burns
T23.262D,ICD10CM,burns
T20.611D,ICD10CM,burns
T23.019D,ICD10CM,burns
T32.52,ICD10CM,burns
T22.711A,ICD10CM,burns
T26.50XA,ICD10CM,burns
T25.791D,ICD10CM,burns
T28.6XXD,ICD10CM,burns
T25.391D,ICD10CM,burns
T25.721A,ICD10CM,burns
T25.512A,ICD10CM,burns
T22.322D,ICD10CM,burns
T25.232D,ICD10CM,burns
T20.412A,ICD10CM,burns
T32.31,ICD10CM,burns
T22.431A,ICD10CM,burns
T22.141A,ICD10CM,burns
T22.141D,ICD10CM,burns
T23.222D,ICD10CM,burns
T23.659D,ICD10CM,burns
T23.439A,ICD10CM,burns
T32.80,ICD10CM,burns
T24.701D,ICD10CM,burns
T21.23XD,ICD10CM,burns
T23.151D,ICD10CM,burns
T22.252D,ICD10CM,burns
T22.699A,ICD10CM,burns
T23.039A,ICD10CM,burns
T24.531D,ICD10CM,burns
T25.732A,ICD10CM,burns
T22.621A,ICD10CM,burns
T23.201D,ICD10CM,burns
T26.41XD,ICD10CM,burns
T22.122A,ICD10CM,burns
T21.15XA,ICD10CM,burns
T23.539D,ICD10CM,burns
T31.53,ICD10CM,burns
T24.631D,ICD10CM,burns
T31.94,ICD10CM,burns
T25.429A,ICD10CM,burns
T21.04XD,ICD10CM,burns
T22.651D,ICD10CM,burns
T22.062D,ICD10CM,burns
T22.369D,ICD10CM,burns
T22.739A,ICD10CM,burns
T21.24XA,ICD10CM,burns
T23.602A,ICD10CM,burns
T22.60XA,ICD10CM,burns
T22.692A,ICD10CM,burns
T24.399A,ICD10CM,burns
T22.161D,ICD10CM,burns
T25.122D,ICD10CM,burns
T21.74XD,ICD10CM,burns
T21.46XA,ICD10CM,burns
T24.602D,ICD10CM,burns
T25.592D,ICD10CM,burns
T22.491A,ICD10CM,burns
T21.27XA,ICD10CM,burns
T24.201A,ICD10CM,burns
T24.029D,ICD10CM,burns
T20.519A,ICD10CM,burns
T23.392A,ICD10CM,burns
T25.791A,ICD10CM,burns
T24.332A,ICD10CM,burns
T20.42XD,ICD10CM,burns
T25.512D,ICD10CM,burns
T23.422D,ICD10CM,burns
T23.642A,ICD10CM,burns
T24.099D,ICD10CM,burns
T23.042A,ICD10CM,burns
T23.659A,ICD10CM,burns
T22.029D,ICD10CM,burns
T21.67XD,ICD10CM,burns
T20.211A,ICD10CM,burns
T23.632A,ICD10CM,burns
T20.47XD,ICD10CM,burns
T24.232D,ICD10CM,burns
T22.052D,ICD10CM,burns
T23.329A,ICD10CM,burns
T20.24XD,ICD10CM,burns
T21.52XD,ICD10CM,burns
T22.559D,ICD10CM,burns
T23.002A,ICD10CM,burns
T24.711D,ICD10CM,burns
T20.70XD,ICD10CM,burns
T23.242D,ICD10CM,burns
T25.611A,ICD10CM,burns
T23.431A,ICD10CM,burns
T32.75,ICD10CM,burns
T23.411A,ICD10CM,burns
T23.341A,ICD10CM,burns
T23.629A,ICD10CM,burns
T23.572A,ICD10CM,burns
T21.77XA,ICD10CM,burns
T22.70XA,ICD10CM,burns
T22.212A,ICD10CM,burns
T22.492A,ICD10CM,burns
T22.069D,ICD10CM,burns
T22.669D,ICD10CM,burns
T24.091D,ICD10CM,burns
T25.729D,ICD10CM,burns
T32.51,ICD10CM,burns
T23.311A,ICD10CM,burns
T24.029A,ICD10CM,burns
T22.619D,ICD10CM,burns
T23.219A,ICD10CM,burns
T32.66,ICD10CM,burns
T25.039A,ICD10CM,burns
T20.79XD,ICD10CM,burns
T23.501A,ICD10CM,burns
T25.412A,ICD10CM,burns
T20.719D,ICD10CM,burns
T22.762D,ICD10CM,burns
T25.022D,ICD10CM,burns
T26.31XA,ICD10CM,burns
T23.169D,ICD10CM,burns
T23.279A,ICD10CM,burns
T22.531A,ICD10CM,burns
T25.032D,ICD10CM,burns
T31.84,ICD10CM,burns
T22.219A,ICD10CM,burns
T24.739D,ICD10CM,burns
T23.022D,ICD10CM,burns
T31.96,ICD10CM,burns
T24.519D,ICD10CM,burns
T23.449A,ICD10CM,burns
T20.27XD,ICD10CM,burns
T23.701D,ICD10CM,burns
T24.329A,ICD10CM,burns
T24.131D,ICD10CM,burns
T25.112A,ICD10CM,burns
T24.611D,ICD10CM,burns
T23.379A,ICD10CM,burns
T20.06XA,ICD10CM,burns
T22.129D,ICD10CM,burns
T22.349D,ICD10CM,burns
T31.22,ICD10CM,burns
T23.371D,ICD10CM,burns
T23.622D,ICD10CM,burns
T23.759D,ICD10CM,burns
T28.6XXA,ICD10CM,burns
T32.71,ICD10CM,burns
T22.359A,ICD10CM,burns
T22.441A,ICD10CM,burns
T32.62,ICD10CM,burns
T23.799A,ICD10CM,burns
T23.121A,ICD10CM,burns
T22.261A,ICD10CM,burns
T25.312A,ICD10CM,burns
T24.521D,ICD10CM,burns
T22.549D,ICD10CM,burns
T21.62XD,ICD10CM,burns
T22.042D,ICD10CM,burns
T21.10XA,ICD10CM,burns
T23.529D,ICD10CM,burns
T23.519A,ICD10CM,burns
T22.30XA,ICD10CM,burns
T24.712A,ICD10CM,burns
T22.20XD,ICD10CM,burns
T25.639D,ICD10CM,burns
T26.70XA,ICD10CM,burns
T23.241A,ICD10CM,burns
T30.0,ICD10CM,burns
T22.641A,ICD10CM,burns
T22.729D,ICD10CM,burns
T23.759A,ICD10CM,burns
T24.612A,ICD10CM,burns
T20.44XD,ICD10CM,burns
T20.119D,ICD10CM,burns
T23.261D,ICD10CM,burns
T23.052A,ICD10CM,burns
T25.591D,ICD10CM,burns
T22.661D,ICD10CM,burns
T22.062A,ICD10CM,burns
T22.759D,ICD10CM,burns
T23.251A,ICD10CM,burns
T20.219D,ICD10CM,burns
T22.731D,ICD10CM,burns
T25.522A,ICD10CM,burns
T22.159D,ICD10CM,burns
T21.27XD,ICD10CM,burns
T23.391A,ICD10CM,burns
T22.049D,ICD10CM,burns
T22.351D,ICD10CM,burns
T21.47XA,ICD10CM,burns
T20.62XA,ICD10CM,burns
T23.442A,ICD10CM,burns
T23.211A,ICD10CM,burns
T24.429A,ICD10CM,burns
T23.309A,ICD10CM,burns
T23.379D,ICD10CM,burns
T23.102A,ICD10CM,burns
T24.421D,ICD10CM,burns
T23.462A,ICD10CM,burns
T22.721A,ICD10CM,burns
T22.442A,ICD10CM,burns
T31.97,ICD10CM,burns
T21.40XD,ICD10CM,burns
T23.319A,ICD10CM,burns
T28.90XD,ICD10CM,burns
T24.632D,ICD10CM,burns
T21.79XA,ICD10CM,burns
T26.52XA,ICD10CM,burns
T22.612D,ICD10CM,burns
T23.051A,ICD10CM,burns
T25.019D,ICD10CM,burns
T24.322D,ICD10CM,burns
T20.05XD,ICD10CM,burns
T23.159D,ICD10CM,burns
T23.719D,ICD10CM,burns
T24.601A,ICD10CM,burns
T23.401D,ICD10CM,burns
T24.129D,ICD10CM,burns
T31.33,ICD10CM,burns
T25.531D,ICD10CM,burns
T26.21XD,ICD10CM,burns
T22.719A,ICD10CM,burns
T23.752A,ICD10CM,burns
T24.711A,ICD10CM,burns
T32.10,ICD10CM,burns
T23.412D,ICD10CM,burns
T20.45XD,ICD10CM,burns
T32.64,ICD10CM,burns
T23.509A,ICD10CM,burns
T32.44,ICD10CM,burns
T22.731A,ICD10CM,burns
T26.92XA,ICD10CM,burns
T22.451D,ICD10CM,burns
T20.50XD,ICD10CM,burns
T25.039D,ICD10CM,burns
T25.622D,ICD10CM,burns
T20.25XA,ICD10CM,burns
T21.17XD,ICD10CM,burns
T21.76XD,ICD10CM,burns
T21.47XD,ICD10CM,burns
T20.119A,ICD10CM,burns
T25.632D,ICD10CM,burns
T21.26XD,ICD10CM,burns
T23.309D,ICD10CM,burns
T23.049A,ICD10CM,burns
T23.202D,ICD10CM,burns
T26.02XD,ICD10CM,burns
T24.412A,ICD10CM,burns
T25.191D,ICD10CM,burns
T24.439D,ICD10CM,burns
T22.332A,ICD10CM,burns
T23.392D,ICD10CM,burns
T25.731A,ICD10CM,burns
T22.199D,ICD10CM,burns
T31.81,ICD10CM,burns
T26.22XD,ICD10CM,burns
T26.60XA,ICD10CM,burns
T20.76XD,ICD10CM,burns
T22.439D,ICD10CM,burns
T21.25XD,ICD10CM,burns
T21.32XA,ICD10CM,burns
T22.232D,ICD10CM,burns
T26.32XD,ICD10CM,burns
T21.74XA,ICD10CM,burns
T26.91XA,ICD10CM,burns
T22.611D,ICD10CM,burns
T23.339A,ICD10CM,burns
T24.131A,ICD10CM,burns
T22.592A,ICD10CM,burns
T20.66XD,ICD10CM,burns
T32.0,ICD10CM,burns
T20.112A,ICD10CM,burns
T24.592A,ICD10CM,burns
T22.692D,ICD10CM,burns
T23.232D,ICD10CM,burns
T24.431D,ICD10CM,burns
T20.79XA,ICD10CM,burns
T25.312D,ICD10CM,burns
T24.302D,ICD10CM,burns
T23.111A,ICD10CM,burns
T23.732A,ICD10CM,burns
T25.392A,ICD10CM,burns
T32.65,ICD10CM,burns
T25.532D,ICD10CM,burns
T28.1XXA,ICD10CM,burns
T27.0XXA,ICD10CM,burns
T28.911A,ICD10CM,burns
T22.20XA,ICD10CM,burns
T21.37XA,ICD10CM,burns
T20.212D,ICD10CM,burns
T22.221A,ICD10CM,burns
T27.2XXD,ICD10CM,burns
T24.412D,ICD10CM,burns
T22.361A,ICD10CM,burns
T25.422A,ICD10CM,burns
T22.139A,ICD10CM,burns
T31.21,ICD10CM,burns
T26.12XD,ICD10CM,burns
T22.229A,ICD10CM,burns
T22.712D,ICD10CM,burns
T23.151A,ICD10CM,burns
T22.769A,ICD10CM,burns
T22.142A,ICD10CM,burns
T25.712A,ICD10CM,burns
T23.442D,ICD10CM,burns
T21.32XD,ICD10CM,burns
T24.622D,ICD10CM,burns
T24.209D,ICD10CM,burns
T22.291D,ICD10CM,burns
T23.071A,ICD10CM,burns
T22.042A,ICD10CM,burns
T21.61XA,ICD10CM,burns
T22.319D,ICD10CM,burns
T25.321A,ICD10CM,burns
T21.69XA,ICD10CM,burns
T22.562A,ICD10CM,burns
T25.739A,ICD10CM,burns
T21.06XA,ICD10CM,burns
T22.659D,ICD10CM,burns
T23.229A,ICD10CM,burns
T20.09XA,ICD10CM,burns
T23.649A,ICD10CM,burns
T24.609A,ICD10CM,burns
T25.699A,ICD10CM,burns
T24.031D,ICD10CM,burns
T22.399D,ICD10CM,burns
T24.492A,ICD10CM,burns
T22.312A,ICD10CM,burns
T31.74,ICD10CM,burns
T23.342D,ICD10CM,burns
T20.311A,ICD10CM,burns
T22.552D,ICD10CM,burns
T23.711A,ICD10CM,burns
T28.5XXD,ICD10CM,burns
T22.541D,ICD10CM,burns
T21.54XD,ICD10CM,burns
T23.342A,ICD10CM,burns
T21.56XA,ICD10CM,burns
T25.221D,ICD10CM,burns
T22.769D,ICD10CM,burns
T23.279D,ICD10CM,burns
T22.091A,ICD10CM,burns
T22.112D,ICD10CM,burns
T22.732A,ICD10CM,burns
T22.411D,ICD10CM,burns
T22.019D,ICD10CM,burns
T22.10XA,ICD10CM,burns
T20.72XD,ICD10CM,burns
T31.20,ICD10CM,burns
T22.561D,ICD10CM,burns
T23.039D,ICD10CM,burns
T23.749A,ICD10CM,burns
T23.559D,ICD10CM,burns
T22.152A,ICD10CM,burns
T21.72XD,ICD10CM,burns
T24.492D,ICD10CM,burns
T24.022A,ICD10CM,burns
T21.34XD,ICD10CM,burns
T22.659A,ICD10CM,burns
T24.729D,ICD10CM,burns
T26.40XD,ICD10CM,burns
T20.44XA,ICD10CM,burns
T21.09XD,ICD10CM,burns
T22.749A,ICD10CM,burns
T23.429D,ICD10CM,burns
T23.031D,ICD10CM,burns
T28.1XXD,ICD10CM,burns
T23.742D,ICD10CM,burns
T23.401A,ICD10CM,burns
T32.94,ICD10CM,burns
T22.029A,ICD10CM,burns
T23.592A,ICD10CM,burns
T21.76XA,ICD10CM,burns
T23.432A,ICD10CM,burns
T22.422D,ICD10CM,burns
T23.162A,ICD10CM,burns
T22.722A,ICD10CM,burns
T25.722A,ICD10CM,burns
T23.691D,ICD10CM,burns
T22.791A,ICD10CM,burns
T23.502A,ICD10CM,burns
T23.201A,ICD10CM,burns
T25.499A,ICD10CM,burns
T31.54,ICD10CM,burns
T22.392A,ICD10CM,burns
T23.551D,ICD10CM,burns
T21.43XD,ICD10CM,burns
T24.392D,ICD10CM,burns
T21.39XA,ICD10CM,burns
T31.30,ICD10CM,burns
T26.10XD,ICD10CM,burns
T23.532A,ICD10CM,burns
T24.202D,ICD10CM,burns
T22.70XD,ICD10CM,burns
T20.111D,ICD10CM,burns
T23.651A,ICD10CM,burns
T25.211D,ICD10CM,burns
T22.011A,ICD10CM,burns
T28.90XA,ICD10CM,burns
T20.16XD,ICD10CM,burns
T24.032D,ICD10CM,burns
T24.502D,ICD10CM,burns
T24.512D,ICD10CM,burns
T21.65XD,ICD10CM,burns
T21.03XA,ICD10CM,burns
T25.129D,ICD10CM,burns
T22.169D,ICD10CM,burns
T24.391A,ICD10CM,burns
T23.219D,ICD10CM,burns
T20.14XA,ICD10CM,burns
T23.709A,ICD10CM,burns
T23.122A,ICD10CM,burns
T22.151A,ICD10CM,burns
T22.231A,ICD10CM,burns
T25.331A,ICD10CM,burns
T23.679A,ICD10CM,burns
T28.419D,ICD10CM,burns
T22.021A,ICD10CM,burns
T22.631A,ICD10CM,burns
T25.099D,ICD10CM,burns
T22.239A,ICD10CM,burns
T23.162D,ICD10CM,burns
T23.612A,ICD10CM,burns
T22.752D,ICD10CM,burns
T22.311D,ICD10CM,burns
T31.66,ICD10CM,burns
T23.369A,ICD10CM,burns
T25.712D,ICD10CM,burns
T24.032A,ICD10CM,burns
T20.46XD,ICD10CM,burns
T23.662A,ICD10CM,burns
T24.609D,ICD10CM,burns
T22.699D,ICD10CM,burns
T22.419A,ICD10CM,burns
T22.032D,ICD10CM,burns
T20.32XA,ICD10CM,burns
T25.021D,ICD10CM,burns
T20.612A,ICD10CM,burns
T24.092D,ICD10CM,burns
T21.34XA,ICD10CM,burns
T23.492D,ICD10CM,burns
T23.009A,ICD10CM,burns
T20.67XA,ICD10CM,burns
T23.701A,ICD10CM,burns
T22.522A,ICD10CM,burns
T23.472D,ICD10CM,burns
T25.711D,ICD10CM,burns
T23.231D,ICD10CM,burns
T23.041D,ICD10CM,burns
T23.679D,ICD10CM,burns
T26.11XA,ICD10CM,burns
T25.599D,ICD10CM,burns
T25.391A,ICD10CM,burns
T21.30XA,ICD10CM,burns
T24.701A,ICD10CM,burns
T22.131A,ICD10CM,burns
T24.329D,ICD10CM,burns
T24.522A,ICD10CM,burns
T22.292D,ICD10CM,burns
T21.52XA,ICD10CM,burns
T25.519A,ICD10CM,burns
T23.452A,ICD10CM,burns
T24.291A,ICD10CM,burns
T23.459D,ICD10CM,burns
T20.54XD,ICD10CM,burns
T24.639A,ICD10CM,burns
T20.52XA,ICD10CM,burns
T23.359A,ICD10CM,burns
T22.192A,ICD10CM,burns
T25.492D,ICD10CM,burns
T20.00XD,ICD10CM,burns
T20.26XD,ICD10CM,burns
T23.291A,ICD10CM,burns
T28.3XXA,ICD10CM,burns
T24.031A,ICD10CM,burns
T24.219A,ICD10CM,burns
T25.011D,ICD10CM,burns
T20.30XD,ICD10CM,burns
T24.631A,ICD10CM,burns
T25.619A,ICD10CM,burns
T23.292D,ICD10CM,burns
T21.60XA,ICD10CM,burns
T31.82,ICD10CM,burns
T21.67XA,ICD10CM,burns
T25.599A,ICD10CM,burns
T24.539A,ICD10CM,burns
T25.611D,ICD10CM,burns
T24.101D,ICD10CM,burns
T24.422D,ICD10CM,burns
T24.432D,ICD10CM,burns
T25.112D,ICD10CM,burns
T25.119D,ICD10CM,burns
T28.49XD,ICD10CM,burns
T21.11XA,ICD10CM,burns
T22.339A,ICD10CM,burns
T22.352A,ICD10CM,burns
T23.072A,ICD10CM,burns
T22.442D,ICD10CM,burns
T28.419A,ICD10CM,burns
T22.512A,ICD10CM,burns
T23.131D,ICD10CM,burns
T23.549A,ICD10CM,burns
T32.95,ICD10CM,burns
T24.731A,ICD10CM,burns
T25.692D,ICD10CM,burns
T22.241A,ICD10CM,burns
T32.55,ICD10CM,burns
T21.17XA,ICD10CM,burns
T20.02XD,ICD10CM,burns
T22.369A,ICD10CM,burns
T23.602D,ICD10CM,burns
T22.459D,ICD10CM,burns
T26.80XA,ICD10CM,burns
T24.599D,ICD10CM,burns
T23.049D,ICD10CM,burns
T22.412A,ICD10CM,burns
T20.49XA,ICD10CM,burns
T20.46XA,ICD10CM,burns
T23.339D,ICD10CM,burns
T31.95,ICD10CM,burns
T21.56XD,ICD10CM,burns
T21.12XA,ICD10CM,burns
T23.691A,ICD10CM,burns
T21.23XA,ICD10CM,burns
T22.211A,ICD10CM,burns
T23.772D,ICD10CM,burns
T23.299A,ICD10CM,burns
T25.211A,ICD10CM,burns
T28.40XD,ICD10CM,burns
T27.2XXA,ICD10CM,burns
T23.369D,ICD10CM,burns
T26.81XD,ICD10CM,burns
T23.779D,ICD10CM,burns
T23.321D,ICD10CM,burns
T22.631D,ICD10CM,burns
T24.022D,ICD10CM,burns
T24.429D,ICD10CM,burns
T21.51XA,ICD10CM,burns
T32.96,ICD10CM,burns
T23.012D,ICD10CM,burns
T23.062A,ICD10CM,burns
T23.592D,ICD10CM,burns
T32.41,ICD10CM,burns
T23.652D,ICD10CM,burns
T23.372A,ICD10CM,burns
T25.139D,ICD10CM,burns
T20.012A,ICD10CM,burns
T22.129A,ICD10CM,burns
T25.339D,ICD10CM,burns
T20.16XA,ICD10CM,burns
T24.409D,ICD10CM,burns
T23.171A,ICD10CM,burns
T23.772A,ICD10CM,burns
T23.349A,ICD10CM,burns
T26.02XA,ICD10CM,burns
T25.212A,ICD10CM,burns
T24.331A,ICD10CM,burns
T20.412D,ICD10CM,burns
T22.099A,ICD10CM,burns
T20.70XA,ICD10CM,burns
T23.399D,ICD10CM,burns
T23.332D,ICD10CM,burns
T22.469D,ICD10CM,burns
T22.221D,ICD10CM,burns
T21.63XA,ICD10CM,burns
T22.051D,ICD10CM,burns
T22.712A,ICD10CM,burns
T24.532A,ICD10CM,burns
T24.339D,ICD10CM,burns
T23.499D,ICD10CM,burns
T22.559A,ICD10CM,burns
T20.27XA,ICD10CM,burns
T24.299D,ICD10CM,burns
T23.622A,ICD10CM,burns
T25.392D,ICD10CM,burns
T21.14XA,ICD10CM,burns
T21.39XD,ICD10CM,burns
T25.739D,ICD10CM,burns
T23.661A,ICD10CM,burns
T23.722A,ICD10CM,burns
T23.509D,ICD10CM,burns
T25.032A,ICD10CM,burns
T20.612D,ICD10CM,burns
T23.109A,ICD10CM,burns
T23.159A,ICD10CM,burns
T20.312D,ICD10CM,burns
T31.90,ICD10CM,burns
T23.302D,ICD10CM,burns
T22.759A,ICD10CM,burns
T22.40XD,ICD10CM,burns
T31.41,ICD10CM,burns
T24.692A,ICD10CM,burns
T24.499D,ICD10CM,burns
T20.50XA,ICD10CM,burns
T31.11,ICD10CM,burns
T20.512A,ICD10CM,burns
T20.111A,ICD10CM,burns
T22.132A,ICD10CM,burns
T25.492A,ICD10CM,burns
T22.399A,ICD10CM,burns
T23.439D,ICD10CM,burns
T23.552A,ICD10CM,burns
T20.311D,ICD10CM,burns
T32.82,ICD10CM,burns
T21.45XD,ICD10CM,burns
T24.611A,ICD10CM,burns
T25.012D,ICD10CM,burns
T22.749D,ICD10CM,burns
T22.621D,ICD10CM,burns
T22.452A,ICD10CM,burns
T23.209D,ICD10CM,burns
T24.112D,ICD10CM,burns
T22.261D,ICD10CM,burns
T23.751A,ICD10CM,burns
T22.632D,ICD10CM,burns
T24.321D,ICD10CM,burns
T23.409D,ICD10CM,burns
T21.20XA,ICD10CM,burns
T25.121A,ICD10CM,burns
T24.731D,ICD10CM,burns
T23.291D,ICD10CM,burns
T21.75XD,ICD10CM,burns
T26.70XD,ICD10CM,burns
T27.7XXA,ICD10CM,burns
T32.72,ICD10CM,burns
T22.431D,ICD10CM,burns
T20.74XD,ICD10CM,burns
T28.99XD,ICD10CM,burns
T26.60XD,ICD10CM,burns
T23.069A,ICD10CM,burns
T22.262D,ICD10CM,burns
T23.361D,ICD10CM,burns
T23.672A,ICD10CM,burns
T22.242D,ICD10CM,burns
T23.121D,ICD10CM,burns
T21.53XA,ICD10CM,burns
T20.55XA,ICD10CM,burns
T31.75,ICD10CM,burns
T32.91,ICD10CM,burns
T23.312D,ICD10CM,burns
T23.522D,ICD10CM,burns
T25.331D,ICD10CM,burns
T24.619D,ICD10CM,burns
T21.21XD,ICD10CM,burns
T20.20XA,ICD10CM,burns
T23.561A,ICD10CM,burns
T24.791D,ICD10CM,burns
T20.319D,ICD10CM,burns
T23.702A,ICD10CM,burns
T23.712A,ICD10CM,burns
T23.732D,ICD10CM,burns
T23.352A,ICD10CM,burns
T28.912A,ICD10CM,burns
T23.451D,ICD10CM,burns
T24.199A,ICD10CM,burns
T31.91,ICD10CM,burns
T24.509D,ICD10CM,burns
T21.54XA,ICD10CM,burns
T20.45XA,ICD10CM,burns
T22.162D,ICD10CM,burns
T21.40XA,ICD10CM,burns
T20.57XD,ICD10CM,burns
T23.699D,ICD10CM,burns
T25.531A,ICD10CM,burns
T25.691A,ICD10CM,burns
